pid	grp	duration	sex
94308	Starting Cohort	1	Male
94308	Freshman	1	Male
94308	Freshman	1	Male
94308	Freshman	1	Male
94308	Transferred Out	1	Male
94308	Transferred Out	1	Male
94308	Transferred Out	1	Male
94308	Transferred Out	1	Male
94308	Transferred Out	1	Male
94308	Transferred Out	1	Male
94308	Transferred Out	1	Male
94308	Transferred Out	1	Male
94308	Transferred Out	1	Male
94308	Transferred Out	1	Male
94308	Transferred Out	1	Male
94308	Transferred Out	1	Male
94308	Transferred Out	1	Male
94308	Transferred Out	1	Male
94308	Transferred Out	1	Male
94308	Transferred Out	1	Male
94308	Transferred Out	1	Male
94308	Transferred Out	1	Male
94308	Transferred Out	1	Male
94308	Transferred Out	1	Male
94308	Transferred Out	1	Male
94308	Transferred Out	1	Male
94308	Transferred Out	1	Male
94308	Transferred Out	1	Male
94308	Transferred Out	1	Male
94308	Transferred Out	1	Male
94308	Transferred Out	1	Male
252775	Starting Cohort	1	Female
252775	Dropped Out	1	Female
252775	Dropped Out	1	Female
252775	Dropped Out	1	Female
252775	Dropped Out	1	Female
252775	Dropped Out	1	Female
252775	Dropped Out	1	Female
252775	Dropped Out	1	Female
252775	Dropped Out	1	Female
252775	Dropped Out	1	Female
252775	Dropped Out	1	Female
252775	Dropped Out	1	Female
252775	Dropped Out	1	Female
252775	Dropped Out	1	Female
252775	Dropped Out	1	Female
252775	Dropped Out	1	Female
252775	Dropped Out	1	Female
252775	Dropped Out	1	Female
252775	Dropped Out	1	Female
252775	Dropped Out	1	Female
252775	Dropped Out	1	Female
252775	Dropped Out	1	Female
252775	Dropped Out	1	Female
252775	Dropped Out	1	Female
252775	Dropped Out	1	Female
252775	Dropped Out	1	Female
252775	Dropped Out	1	Female
252775	Dropped Out	1	Female
252775	Dropped Out	1	Female
252775	Dropped Out	1	Female
252775	Dropped Out	1	Female
260370	Starting Cohort	1	Female
260370	Freshman	1	Female
260370	Freshman	1	Female
260370	Freshman	1	Female
260370	Freshman	1	Female
260370	Sabbatical	1	Female
260370	Sabbatical	1	Female
260370	Sabbatical	1	Female
260370	Sabbatical	1	Female
260370	Sabbatical	1	Female
260370	Transferred Out	1	Female
260370	Transferred Out	1	Female
260370	Transferred Out	1	Female
260370	Transferred Out	1	Female
260370	Transferred Out	1	Female
260370	Transferred Out	1	Female
260370	Transferred Out	1	Female
260370	Transferred Out	1	Female
260370	Transferred Out	1	Female
260370	Transferred Out	1	Female
260370	Transferred Out	1	Female
260370	Transferred Out	1	Female
260370	Transferred Out	1	Female
260370	Transferred Out	1	Female
260370	Transferred Out	1	Female
260370	Transferred Out	1	Female
260370	Transferred Out	1	Female
260370	Transferred Out	1	Female
260370	Transferred Out	1	Female
260370	Transferred Out	1	Female
260370	Transferred Out	1	Female
305826	Starting Cohort	1	Female
305826	Freshman	1	Female
305826	Dropped Out	1	Female
305826	Dropped Out	1	Female
305826	Dropped Out	1	Female
305826	Dropped Out	1	Female
305826	Dropped Out	1	Female
305826	Dropped Out	1	Female
305826	Dropped Out	1	Female
305826	Dropped Out	1	Female
305826	Dropped Out	1	Female
305826	Dropped Out	1	Female
305826	Dropped Out	1	Female
305826	Dropped Out	1	Female
305826	Dropped Out	1	Female
305826	Dropped Out	1	Female
305826	Dropped Out	1	Female
305826	Dropped Out	1	Female
305826	Dropped Out	1	Female
305826	Dropped Out	1	Female
305826	Dropped Out	1	Female
305826	Dropped Out	1	Female
305826	Dropped Out	1	Female
305826	Dropped Out	1	Female
305826	Dropped Out	1	Female
305826	Dropped Out	1	Female
305826	Dropped Out	1	Female
305826	Dropped Out	1	Female
305826	Dropped Out	1	Female
305826	Dropped Out	1	Female
305826	Dropped Out	1	Female
316154	Starting Cohort	1	Male
316154	Freshman	1	Male
316154	Dropped Out	1	Male
316154	Dropped Out	1	Male
316154	Dropped Out	1	Male
316154	Dropped Out	1	Male
316154	Dropped Out	1	Male
316154	Dropped Out	1	Male
316154	Dropped Out	1	Male
316154	Dropped Out	1	Male
316154	Dropped Out	1	Male
316154	Dropped Out	1	Male
316154	Dropped Out	1	Male
316154	Dropped Out	1	Male
316154	Dropped Out	1	Male
316154	Dropped Out	1	Male
316154	Dropped Out	1	Male
316154	Dropped Out	1	Male
316154	Dropped Out	1	Male
316154	Dropped Out	1	Male
316154	Dropped Out	1	Male
316154	Dropped Out	1	Male
316154	Dropped Out	1	Male
316154	Dropped Out	1	Male
316154	Dropped Out	1	Male
316154	Dropped Out	1	Male
316154	Dropped Out	1	Male
316154	Dropped Out	1	Male
316154	Dropped Out	1	Male
316154	Dropped Out	1	Male
316154	Dropped Out	1	Male
345391	Starting Cohort	1	Male
345391	Freshman	1	Male
345391	Freshman	1	Male
345391	Freshman	1	Male
345391	Freshman	1	Male
345391	Sophomore	1	Male
345391	Sophomore	1	Male
345391	Sophomore	1	Male
345391	Junior	1	Male
345391	Junior	1	Male
345391	Junior	1	Male
345391	Senior	1	Male
345391	Senior	1	Male
345391	Senior	1	Male
345391	Senior	1	Male
345391	Graduated	1	Male
345391	Graduated	1	Male
345391	Graduated	1	Male
345391	Graduated	1	Male
345391	Graduated	1	Male
345391	Graduated	1	Male
345391	Graduated	1	Male
345391	Graduated	1	Male
345391	Graduated	1	Male
345391	Graduated	1	Male
345391	Graduated	1	Male
345391	Graduated	1	Male
345391	Graduated	1	Male
345391	Graduated	1	Male
345391	Graduated	1	Male
345391	Graduated	1	Male
373354	Starting Cohort	1	Male
373354	Freshman	1	Male
373354	Freshman	1	Male
373354	Sabbatical	1	Male
373354	Sabbatical	1	Male
373354	Sabbatical	1	Male
373354	Sabbatical	1	Male
373354	Transferred Out	1	Male
373354	Transferred Out	1	Male
373354	Transferred Out	1	Male
373354	Transferred Out	1	Male
373354	Transferred Out	1	Male
373354	Transferred Out	1	Male
373354	Transferred Out	1	Male
373354	Transferred Out	1	Male
373354	Transferred Out	1	Male
373354	Transferred Out	1	Male
373354	Transferred Out	1	Male
373354	Transferred Out	1	Male
373354	Transferred Out	1	Male
373354	Transferred Out	1	Male
373354	Transferred Out	1	Male
373354	Transferred Out	1	Male
373354	Transferred Out	1	Male
373354	Transferred Out	1	Male
373354	Transferred Out	1	Male
373354	Transferred Out	1	Male
373354	Transferred Out	1	Male
373354	Transferred Out	1	Male
373354	Transferred Out	1	Male
373354	Transferred Out	1	Male
379983	Starting Cohort	1	Male
379983	Freshman	1	Male
379983	Freshman	1	Male
379983	Freshman	1	Male
379983	Sophomore	1	Male
379983	Sophomore	1	Male
379983	Sophomore	1	Male
379983	Sophomore	1	Male
379983	Sophomore	1	Male
379983	Sophomore	1	Male
379983	Sophomore	1	Male
379983	Transferred Out	1	Male
379983	Transferred Out	1	Male
379983	Transferred Out	1	Male
379983	Transferred Out	1	Male
379983	Transferred Out	1	Male
379983	Sophomore	1	Male
379983	Junior	1	Male
379983	Junior	1	Male
379983	Junior	1	Male
379983	Junior	1	Male
379983	Junior	1	Male
379983	Junior	1	Male
379983	Senior	1	Male
379983	Senior	1	Male
379983	Senior	1	Male
379983	Senior	1	Male
379983	Senior	1	Male
379983	Senior	1	Male
379983	Sabbatical	1	Male
379983	Sabbatical	1	Male
398271	Starting Cohort	1	Female
398271	Dropped Out	1	Female
398271	Dropped Out	1	Female
398271	Dropped Out	1	Female
398271	Dropped Out	1	Female
398271	Dropped Out	1	Female
398271	Dropped Out	1	Female
398271	Dropped Out	1	Female
398271	Dropped Out	1	Female
398271	Dropped Out	1	Female
398271	Dropped Out	1	Female
398271	Dropped Out	1	Female
398271	Dropped Out	1	Female
398271	Dropped Out	1	Female
398271	Dropped Out	1	Female
398271	Dropped Out	1	Female
398271	Dropped Out	1	Female
398271	Dropped Out	1	Female
398271	Dropped Out	1	Female
398271	Dropped Out	1	Female
398271	Dropped Out	1	Female
398271	Dropped Out	1	Female
398271	Dropped Out	1	Female
398271	Dropped Out	1	Female
398271	Dropped Out	1	Female
398271	Dropped Out	1	Female
398271	Dropped Out	1	Female
398271	Dropped Out	1	Female
398271	Dropped Out	1	Female
398271	Dropped Out	1	Female
398271	Dropped Out	1	Female
403815	Starting Cohort	1	Female
403815	Freshman	1	Female
403815	Freshman	1	Female
403815	Sabbatical	1	Female
403815	Sabbatical	1	Female
403815	Sabbatical	1	Female
403815	Sabbatical	1	Female
403815	Sabbatical	1	Female
403815	Sabbatical	1	Female
403815	Sabbatical	1	Female
403815	Sabbatical	1	Female
403815	Sabbatical	1	Female
403815	Sabbatical	1	Female
403815	Sabbatical	1	Female
403815	Sabbatical	1	Female
403815	Sabbatical	1	Female
403815	Sabbatical	1	Female
403815	Sabbatical	1	Female
403815	Sabbatical	1	Female
403815	Sabbatical	1	Female
403815	Sabbatical	1	Female
403815	Sabbatical	1	Female
403815	Sabbatical	1	Female
403815	Sabbatical	1	Female
403815	Sabbatical	1	Female
403815	Sabbatical	1	Female
403815	Sabbatical	1	Female
403815	Sabbatical	1	Female
403815	Transferred Out	1	Female
403815	Transferred Out	1	Female
403815	Transferred Out	1	Female
404408	Starting Cohort	1	Female
404408	Freshman	1	Female
404408	Freshman	1	Female
404408	Sophomore	1	Female
404408	Sophomore	1	Female
404408	Sophomore	1	Female
404408	Junior	1	Female
404408	Junior	1	Female
404408	Junior	1	Female
404408	Junior	1	Female
404408	Senior	1	Female
404408	Senior	1	Female
404408	Senior	1	Female
404408	Dropped Out	1	Female
404408	Dropped Out	1	Female
404408	Dropped Out	1	Female
404408	Dropped Out	1	Female
404408	Dropped Out	1	Female
404408	Dropped Out	1	Female
404408	Dropped Out	1	Female
404408	Dropped Out	1	Female
404408	Dropped Out	1	Female
404408	Dropped Out	1	Female
404408	Dropped Out	1	Female
404408	Dropped Out	1	Female
404408	Dropped Out	1	Female
404408	Dropped Out	1	Female
404408	Dropped Out	1	Female
404408	Dropped Out	1	Female
404408	Dropped Out	1	Female
404408	Dropped Out	1	Female
409852	Starting Cohort	1	Male
409852	Freshman	1	Male
409852	Sophomore	1	Male
409852	Sophomore	1	Male
409852	Sophomore	1	Male
409852	Junior	1	Male
409852	Junior	1	Male
409852	Junior	1	Male
409852	Senior	1	Male
409852	Senior	1	Male
409852	Senior	1	Male
409852	Graduated	1	Male
409852	Graduated	1	Male
409852	Graduated	1	Male
409852	Graduated	1	Male
409852	Graduated	1	Male
409852	Graduated	1	Male
409852	Graduated	1	Male
409852	Graduated	1	Male
409852	Graduated	1	Male
409852	Graduated	1	Male
409852	Graduated	1	Male
409852	Graduated	1	Male
409852	Graduated	1	Male
409852	Graduated	1	Male
409852	Graduated	1	Male
409852	Graduated	1	Male
409852	Graduated	1	Male
409852	Graduated	1	Male
409852	Graduated	1	Male
409852	Graduated	1	Male
439544	Starting Cohort	1	Male
439544	Freshman	1	Male
439544	Dropped Out	1	Male
439544	Dropped Out	1	Male
439544	Dropped Out	1	Male
439544	Dropped Out	1	Male
439544	Dropped Out	1	Male
439544	Dropped Out	1	Male
439544	Dropped Out	1	Male
439544	Dropped Out	1	Male
439544	Dropped Out	1	Male
439544	Dropped Out	1	Male
439544	Dropped Out	1	Male
439544	Dropped Out	1	Male
439544	Dropped Out	1	Male
439544	Dropped Out	1	Male
439544	Dropped Out	1	Male
439544	Dropped Out	1	Male
439544	Dropped Out	1	Male
439544	Dropped Out	1	Male
439544	Dropped Out	1	Male
439544	Dropped Out	1	Male
439544	Dropped Out	1	Male
439544	Dropped Out	1	Male
439544	Dropped Out	1	Male
439544	Dropped Out	1	Male
439544	Dropped Out	1	Male
439544	Dropped Out	1	Male
439544	Dropped Out	1	Male
439544	Dropped Out	1	Male
439544	Dropped Out	1	Male
462729	Starting Cohort	1	Female
462729	Freshman	1	Female
462729	Freshman	1	Female
462729	Freshman	1	Female
462729	Sophomore	1	Female
462729	Sophomore	1	Female
462729	Sophomore	1	Female
462729	Junior	1	Female
462729	Junior	1	Female
462729	Senior	1	Female
462729	Senior	1	Female
462729	Senior	1	Female
462729	Sabbatical	1	Female
462729	Sabbatical	1	Female
462729	Graduated	1	Female
462729	Graduated	1	Female
462729	Graduated	1	Female
462729	Graduated	1	Female
462729	Graduated	1	Female
462729	Graduated	1	Female
462729	Graduated	1	Female
462729	Graduated	1	Female
462729	Graduated	1	Female
462729	Graduated	1	Female
462729	Graduated	1	Female
462729	Graduated	1	Female
462729	Graduated	1	Female
462729	Graduated	1	Female
462729	Graduated	1	Female
462729	Graduated	1	Female
462729	Graduated	1	Female
486653	Starting Cohort	1	Female
486653	Freshman	1	Female
486653	Freshman	1	Female
486653	Freshman	1	Female
486653	Sophomore	1	Female
486653	Sophomore	1	Female
486653	Sophomore	1	Female
486653	Transferred Out	1	Female
486653	Transferred Out	1	Female
486653	Transferred Out	1	Female
486653	Transferred Out	1	Female
486653	Transferred Out	1	Female
486653	Transferred Out	1	Female
486653	Transferred Out	1	Female
486653	Transferred Out	1	Female
486653	Transferred Out	1	Female
486653	Transferred Out	1	Female
486653	Transferred Out	1	Female
486653	Transferred Out	1	Female
486653	Transferred Out	1	Female
486653	Transferred Out	1	Female
486653	Transferred Out	1	Female
486653	Transferred Out	1	Female
486653	Transferred Out	1	Female
486653	Transferred Out	1	Female
486653	Transferred Out	1	Female
486653	Transferred Out	1	Female
486653	Transferred Out	1	Female
486653	Transferred Out	1	Female
486653	Transferred Out	1	Female
486653	Transferred Out	1	Female
502530	Starting Cohort	1	Male
502530	Freshman	1	Male
502530	Dropped Out	1	Male
502530	Dropped Out	1	Male
502530	Dropped Out	1	Male
502530	Dropped Out	1	Male
502530	Dropped Out	1	Male
502530	Dropped Out	1	Male
502530	Dropped Out	1	Male
502530	Dropped Out	1	Male
502530	Dropped Out	1	Male
502530	Dropped Out	1	Male
502530	Dropped Out	1	Male
502530	Dropped Out	1	Male
502530	Dropped Out	1	Male
502530	Dropped Out	1	Male
502530	Dropped Out	1	Male
502530	Dropped Out	1	Male
502530	Dropped Out	1	Male
502530	Dropped Out	1	Male
502530	Dropped Out	1	Male
502530	Dropped Out	1	Male
502530	Dropped Out	1	Male
502530	Dropped Out	1	Male
502530	Dropped Out	1	Male
502530	Dropped Out	1	Male
502530	Dropped Out	1	Male
502530	Dropped Out	1	Male
502530	Dropped Out	1	Male
502530	Dropped Out	1	Male
502530	Dropped Out	1	Male
524081	Starting Cohort	1	Female
524081	Freshman	1	Female
524081	Freshman	1	Female
524081	Freshman	1	Female
524081	Dropped Out	1	Female
524081	Dropped Out	1	Female
524081	Dropped Out	1	Female
524081	Dropped Out	1	Female
524081	Dropped Out	1	Female
524081	Dropped Out	1	Female
524081	Dropped Out	1	Female
524081	Dropped Out	1	Female
524081	Dropped Out	1	Female
524081	Dropped Out	1	Female
524081	Dropped Out	1	Female
524081	Dropped Out	1	Female
524081	Dropped Out	1	Female
524081	Dropped Out	1	Female
524081	Dropped Out	1	Female
524081	Dropped Out	1	Female
524081	Dropped Out	1	Female
524081	Dropped Out	1	Female
524081	Dropped Out	1	Female
524081	Dropped Out	1	Female
524081	Dropped Out	1	Female
524081	Dropped Out	1	Female
524081	Dropped Out	1	Female
524081	Dropped Out	1	Female
524081	Dropped Out	1	Female
524081	Dropped Out	1	Female
524081	Dropped Out	1	Female
529524	Starting Cohort	1	Female
529524	Freshman	1	Female
529524	Sabbatical	1	Female
529524	Freshman	1	Female
529524	Freshman	1	Female
529524	Sabbatical	1	Female
529524	Sabbatical	1	Female
529524	Sabbatical	1	Female
529524	Sabbatical	1	Female
529524	Sabbatical	1	Female
529524	Sabbatical	1	Female
529524	Sabbatical	1	Female
529524	Sabbatical	1	Female
529524	Sabbatical	1	Female
529524	Sabbatical	1	Female
529524	Sabbatical	1	Female
529524	Sabbatical	1	Female
529524	Transferred Out	1	Female
529524	Transferred Out	1	Female
529524	Transferred Out	1	Female
529524	Transferred Out	1	Female
529524	Transferred Out	1	Female
529524	Transferred Out	1	Female
529524	Transferred Out	1	Female
529524	Transferred Out	1	Female
529524	Transferred Out	1	Female
529524	Transferred Out	1	Female
529524	Transferred Out	1	Female
529524	Transferred Out	1	Female
529524	Transferred Out	1	Female
529524	Transferred Out	1	Female
532673	Starting Cohort	1	Male
532673	Freshman	1	Male
532673	Freshman	1	Male
532673	Freshman	1	Male
532673	Freshman	1	Male
532673	Sophomore	1	Male
532673	Sophomore	1	Male
532673	Sophomore	1	Male
532673	Sophomore	1	Male
532673	Sophomore	1	Male
532673	Sophomore	1	Male
532673	Junior	1	Male
532673	Junior	1	Male
532673	Junior	1	Male
532673	Junior	1	Male
532673	Junior	1	Male
532673	Senior	1	Male
532673	Senior	1	Male
532673	Senior	1	Male
532673	Graduated	1	Male
532673	Graduated	1	Male
532673	Graduated	1	Male
532673	Graduated	1	Male
532673	Graduated	1	Male
532673	Graduated	1	Male
532673	Graduated	1	Male
532673	Graduated	1	Male
532673	Graduated	1	Male
532673	Graduated	1	Male
532673	Graduated	1	Male
532673	Graduated	1	Male
566964	Starting Cohort	1	Male
566964	Freshman	1	Male
566964	Freshman	1	Male
566964	Freshman	1	Male
566964	Sabbatical	1	Male
566964	Sabbatical	1	Male
566964	Transferred Out	1	Male
566964	Transferred Out	1	Male
566964	Transferred Out	1	Male
566964	Transferred Out	1	Male
566964	Transferred Out	1	Male
566964	Transferred Out	1	Male
566964	Transferred Out	1	Male
566964	Transferred Out	1	Male
566964	Transferred Out	1	Male
566964	Transferred Out	1	Male
566964	Transferred Out	1	Male
566964	Transferred Out	1	Male
566964	Transferred Out	1	Male
566964	Transferred Out	1	Male
566964	Transferred Out	1	Male
566964	Transferred Out	1	Male
566964	Transferred Out	1	Male
566964	Transferred Out	1	Male
566964	Transferred Out	1	Male
566964	Transferred Out	1	Male
566964	Transferred Out	1	Male
566964	Transferred Out	1	Male
566964	Transferred Out	1	Male
566964	Transferred Out	1	Male
566964	Transferred Out	1	Male
567666	Starting Cohort	1	Male
567666	Freshman	1	Male
567666	Sabbatical	1	Male
567666	Sabbatical	1	Male
567666	Sabbatical	1	Male
567666	Sabbatical	1	Male
567666	Sabbatical	1	Male
567666	Sabbatical	1	Male
567666	Sabbatical	1	Male
567666	Sabbatical	1	Male
567666	Sabbatical	1	Male
567666	Sabbatical	1	Male
567666	Sabbatical	1	Male
567666	Sabbatical	1	Male
567666	Sabbatical	1	Male
567666	Sabbatical	1	Male
567666	Sabbatical	1	Male
567666	Sabbatical	1	Male
567666	Sabbatical	1	Male
567666	Transferred Out	1	Male
567666	Transferred Out	1	Male
567666	Transferred Out	1	Male
567666	Transferred Out	1	Male
567666	Transferred Out	1	Male
567666	Transferred Out	1	Male
567666	Transferred Out	1	Male
567666	Transferred Out	1	Male
567666	Transferred Out	1	Male
567666	Transferred Out	1	Male
567666	Transferred Out	1	Male
567666	Transferred Out	1	Male
629512	Starting Cohort	1	Female
629512	Freshman	1	Female
629512	Freshman	1	Female
629512	Sophomore	1	Female
629512	Sophomore	1	Female
629512	Sophomore	1	Female
629512	Sabbatical	1	Female
629512	Sabbatical	1	Female
629512	Sabbatical	1	Female
629512	Dropped Out	1	Female
629512	Dropped Out	1	Female
629512	Dropped Out	1	Female
629512	Dropped Out	1	Female
629512	Dropped Out	1	Female
629512	Dropped Out	1	Female
629512	Dropped Out	1	Female
629512	Dropped Out	1	Female
629512	Dropped Out	1	Female
629512	Dropped Out	1	Female
629512	Dropped Out	1	Female
629512	Dropped Out	1	Female
629512	Dropped Out	1	Female
629512	Dropped Out	1	Female
629512	Dropped Out	1	Female
629512	Dropped Out	1	Female
629512	Dropped Out	1	Female
629512	Dropped Out	1	Female
629512	Dropped Out	1	Female
629512	Dropped Out	1	Female
629512	Dropped Out	1	Female
629512	Dropped Out	1	Female
638564	Starting Cohort	1	Female
638564	Freshman	1	Female
638564	Freshman	1	Female
638564	Freshman	1	Female
638564	Freshman	1	Female
638564	Sophomore	1	Female
638564	Sophomore	1	Female
638564	Sophomore	1	Female
638564	Junior	1	Female
638564	Junior	1	Female
638564	Junior	1	Female
638564	Senior	1	Female
638564	Senior	1	Female
638564	Sabbatical	1	Female
638564	Senior	1	Female
638564	Senior	1	Female
638564	Senior	1	Female
638564	Senior	1	Female
638564	Graduated	1	Female
638564	Graduated	1	Female
638564	Graduated	1	Female
638564	Graduated	1	Female
638564	Graduated	1	Female
638564	Graduated	1	Female
638564	Graduated	1	Female
638564	Graduated	1	Female
638564	Graduated	1	Female
638564	Graduated	1	Female
638564	Graduated	1	Female
638564	Graduated	1	Female
638564	Graduated	1	Female
639891	Starting Cohort	1	Female
639891	Freshman	1	Female
639891	Dropped Out	1	Female
639891	Dropped Out	1	Female
639891	Dropped Out	1	Female
639891	Dropped Out	1	Female
639891	Dropped Out	1	Female
639891	Dropped Out	1	Female
639891	Dropped Out	1	Female
639891	Dropped Out	1	Female
639891	Dropped Out	1	Female
639891	Dropped Out	1	Female
639891	Dropped Out	1	Female
639891	Dropped Out	1	Female
639891	Dropped Out	1	Female
639891	Dropped Out	1	Female
639891	Dropped Out	1	Female
639891	Dropped Out	1	Female
639891	Dropped Out	1	Female
639891	Dropped Out	1	Female
639891	Dropped Out	1	Female
639891	Dropped Out	1	Female
639891	Dropped Out	1	Female
639891	Dropped Out	1	Female
639891	Dropped Out	1	Female
639891	Dropped Out	1	Female
639891	Dropped Out	1	Female
639891	Dropped Out	1	Female
639891	Dropped Out	1	Female
639891	Dropped Out	1	Female
639891	Dropped Out	1	Female
641472	Starting Cohort	1	Female
641472	Freshman	1	Female
641472	Freshman	1	Female
641472	Dropped Out	1	Female
641472	Dropped Out	1	Female
641472	Dropped Out	1	Female
641472	Dropped Out	1	Female
641472	Dropped Out	1	Female
641472	Dropped Out	1	Female
641472	Dropped Out	1	Female
641472	Dropped Out	1	Female
641472	Dropped Out	1	Female
641472	Dropped Out	1	Female
641472	Dropped Out	1	Female
641472	Dropped Out	1	Female
641472	Dropped Out	1	Female
641472	Dropped Out	1	Female
641472	Dropped Out	1	Female
641472	Dropped Out	1	Female
641472	Dropped Out	1	Female
641472	Dropped Out	1	Female
641472	Dropped Out	1	Female
641472	Dropped Out	1	Female
641472	Dropped Out	1	Female
641472	Dropped Out	1	Female
641472	Dropped Out	1	Female
641472	Dropped Out	1	Female
641472	Dropped Out	1	Female
641472	Dropped Out	1	Female
641472	Dropped Out	1	Female
641472	Dropped Out	1	Female
643321	Starting Cohort	1	Female
643321	Freshman	1	Female
643321	Freshman	1	Female
643321	Freshman	1	Female
643321	Dropped Out	1	Female
643321	Dropped Out	1	Female
643321	Dropped Out	1	Female
643321	Dropped Out	1	Female
643321	Dropped Out	1	Female
643321	Dropped Out	1	Female
643321	Dropped Out	1	Female
643321	Dropped Out	1	Female
643321	Dropped Out	1	Female
643321	Dropped Out	1	Female
643321	Dropped Out	1	Female
643321	Dropped Out	1	Female
643321	Dropped Out	1	Female
643321	Dropped Out	1	Female
643321	Dropped Out	1	Female
643321	Dropped Out	1	Female
643321	Dropped Out	1	Female
643321	Dropped Out	1	Female
643321	Dropped Out	1	Female
643321	Dropped Out	1	Female
643321	Dropped Out	1	Female
643321	Dropped Out	1	Female
643321	Dropped Out	1	Female
643321	Dropped Out	1	Female
643321	Dropped Out	1	Female
643321	Dropped Out	1	Female
643321	Dropped Out	1	Female
647582	Starting Cohort	1	Male
647582	Freshman	1	Male
647582	Freshman	1	Male
647582	Freshman	1	Male
647582	Freshman	1	Male
647582	Dropped Out	1	Male
647582	Dropped Out	1	Male
647582	Dropped Out	1	Male
647582	Dropped Out	1	Male
647582	Dropped Out	1	Male
647582	Dropped Out	1	Male
647582	Dropped Out	1	Male
647582	Dropped Out	1	Male
647582	Dropped Out	1	Male
647582	Dropped Out	1	Male
647582	Dropped Out	1	Male
647582	Dropped Out	1	Male
647582	Dropped Out	1	Male
647582	Dropped Out	1	Male
647582	Dropped Out	1	Male
647582	Dropped Out	1	Male
647582	Dropped Out	1	Male
647582	Dropped Out	1	Male
647582	Dropped Out	1	Male
647582	Dropped Out	1	Male
647582	Dropped Out	1	Male
647582	Dropped Out	1	Male
647582	Dropped Out	1	Male
647582	Dropped Out	1	Male
647582	Dropped Out	1	Male
647582	Dropped Out	1	Male
649244	Starting Cohort	1	Female
649244	Freshman	1	Female
649244	Freshman	1	Female
649244	Freshman	1	Female
649244	Freshman	1	Female
649244	Dropped Out	1	Female
649244	Dropped Out	1	Female
649244	Dropped Out	1	Female
649244	Dropped Out	1	Female
649244	Dropped Out	1	Female
649244	Dropped Out	1	Female
649244	Dropped Out	1	Female
649244	Dropped Out	1	Female
649244	Dropped Out	1	Female
649244	Dropped Out	1	Female
649244	Dropped Out	1	Female
649244	Dropped Out	1	Female
649244	Dropped Out	1	Female
649244	Dropped Out	1	Female
649244	Dropped Out	1	Female
649244	Dropped Out	1	Female
649244	Dropped Out	1	Female
649244	Dropped Out	1	Female
649244	Dropped Out	1	Female
649244	Dropped Out	1	Female
649244	Dropped Out	1	Female
649244	Dropped Out	1	Female
649244	Dropped Out	1	Female
649244	Dropped Out	1	Female
649244	Dropped Out	1	Female
649244	Dropped Out	1	Female
650122	Starting Cohort	1	Male
650122	Freshman	1	Male
650122	Sabbatical	1	Male
650122	Sabbatical	1	Male
650122	Dropped Out	1	Male
650122	Dropped Out	1	Male
650122	Dropped Out	1	Male
650122	Dropped Out	1	Male
650122	Dropped Out	1	Male
650122	Dropped Out	1	Male
650122	Dropped Out	1	Male
650122	Dropped Out	1	Male
650122	Dropped Out	1	Male
650122	Dropped Out	1	Male
650122	Dropped Out	1	Male
650122	Dropped Out	1	Male
650122	Dropped Out	1	Male
650122	Dropped Out	1	Male
650122	Dropped Out	1	Male
650122	Dropped Out	1	Male
650122	Dropped Out	1	Male
650122	Dropped Out	1	Male
650122	Dropped Out	1	Male
650122	Dropped Out	1	Male
650122	Dropped Out	1	Male
650122	Dropped Out	1	Male
650122	Dropped Out	1	Male
650122	Dropped Out	1	Male
650122	Dropped Out	1	Male
650122	Dropped Out	1	Male
650122	Dropped Out	1	Male
663822	Starting Cohort	1	Female
663822	Freshman	1	Female
663822	Freshman	1	Female
663822	Freshman	1	Female
663822	Freshman	1	Female
663822	Sophomore	1	Female
663822	Sophomore	1	Female
663822	Sophomore	1	Female
663822	Sophomore	1	Female
663822	Junior	1	Female
663822	Junior	1	Female
663822	Senior	1	Female
663822	Senior	1	Female
663822	Senior	1	Female
663822	Graduated	1	Female
663822	Graduated	1	Female
663822	Graduated	1	Female
663822	Graduated	1	Female
663822	Graduated	1	Female
663822	Graduated	1	Female
663822	Graduated	1	Female
663822	Graduated	1	Female
663822	Graduated	1	Female
663822	Graduated	1	Female
663822	Graduated	1	Female
663822	Graduated	1	Female
663822	Graduated	1	Female
663822	Graduated	1	Female
663822	Graduated	1	Female
663822	Graduated	1	Female
663822	Graduated	1	Female
663913	Starting Cohort	1	Female
663913	Freshman	1	Female
663913	Transferred Out	1	Female
663913	Transferred Out	1	Female
663913	Transferred Out	1	Female
663913	Transferred Out	1	Female
663913	Transferred Out	1	Female
663913	Transferred Out	1	Female
663913	Transferred Out	1	Female
663913	Transferred Out	1	Female
663913	Transferred Out	1	Female
663913	Transferred Out	1	Female
663913	Transferred Out	1	Female
663913	Transferred Out	1	Female
663913	Transferred Out	1	Female
663913	Transferred Out	1	Female
663913	Transferred Out	1	Female
663913	Transferred Out	1	Female
663913	Transferred Out	1	Female
663913	Transferred Out	1	Female
663913	Transferred Out	1	Female
663913	Transferred Out	1	Female
663913	Transferred Out	1	Female
663913	Transferred Out	1	Female
663913	Transferred Out	1	Female
663913	Transferred Out	1	Female
663913	Transferred Out	1	Female
663913	Transferred Out	1	Female
663913	Transferred Out	1	Female
663913	Transferred Out	1	Female
663913	Transferred Out	1	Female
673372	Starting Cohort	1	Male
673372	Freshman	1	Male
673372	Freshman	1	Male
673372	Sabbatical	1	Male
673372	Sabbatical	1	Male
673372	Transferred Out	1	Male
